Date,Open,High,Low,Close,Adjusted_close,Volume
2021-09-30,5.9790,6.0260,5.8500,6.0210,6.0210,0
2021-10-01,5.9820,6.0200,5.9400,6.0020,6.0020,0
2021-10-04,6.0350,6.2500,6.0240,6.2270,6.2270,0
2021-10-05,6.2210,6.3400,6.2100,6.3360,6.3360,0
2021-10-06,6.3640,6.3640,6.1910,6.2340,6.2340,0
2021-10-07,6.1590,6.2630,6.0160,6.2630,6.2630,0
2021-10-08,6.3630,6.3950,6.3000,6.3700,6.3700,0
2021-10-11,6.4250,6.4900,6.4180,6.4580,6.4580,0
2021-10-12,6.3960,6.4800,6.3500,6.4170,6.4170,0
2021-10-13,6.4050,6.4160,6.3330,6.4070,6.4070,0
2021-10-14,6.4390,6.4710,6.4100,6.4150,6.4150,0
2021-10-15,6.5060,6.5400,6.4890,6.5260,6.5260,0
2021-10-18,6.5850,6.6100,6.4850,6.5230,6.5230,0
2021-10-19,6.5100,6.5540,6.4260,6.5440,6.5440,0
2021-10-20,6.4820,6.5600,6.4200,6.5540,6.5540,0
2021-10-21,6.5520,6.5620,6.4100,6.4130,6.4130,0
2021-10-22,6.4770,6.5820,6.4770,6.5310,6.5310,0
2021-10-25,6.6070,6.6820,6.5980,6.6600,6.6600,0
2021-10-26,6.6160,6.6760,6.5680,6.6720,6.6720,0
2021-10-27,6.6020,6.6180,6.5250,6.5800,6.5800,0
2021-10-28,6.4650,6.5010,6.3750,6.4120,6.4120,0
2021-10-29,6.4890,6.5200,6.4000,6.5160,6.5160,0
2021-11-01,6.4910,6.6280,6.4910,6.5850,6.5850,0
2021-11-02,6.5880,6.6000,6.5200,6.5580,6.5580,0
2021-11-03,6.4960,6.4960,6.3640,6.3810,6.3810,0
2021-11-04,6.4090,6.5800,6.3560,6.4030,6.4030,0
2021-11-05,6.2850,6.4640,6.2770,6.4540,6.4540,0
2021-11-08,6.5130,6.5400,6.4590,6.5010,6.5010,0
2021-11-09,6.4810,6.5420,6.4280,6.5420,6.5420,0
2021-11-10,6.6250,6.6450,6.5150,6.5660,6.5660,0
2021-11-11,6.4860,6.5450,6.3990,6.4880,6.4880,0
2021-11-12,6.4740,6.4940,6.3800,6.4940,6.4940,0
2021-11-15,6.4430,6.4430,6.3710,6.4340,6.4340,0
2021-11-16,6.5650,6.5800,6.4690,6.5390,6.5390,0
2021-11-17,6.5230,6.5400,6.4600,6.4630,6.4630,0
2021-11-18,6.3300,6.4710,6.3240,6.4350,6.4350,0
2021-11-19,6.5230,6.5500,6.2400,6.2830,6.2830,0
2021-11-22,6.3470,6.4340,6.2870,6.4300,6.4300,0
2021-11-23,6.3750,6.5850,6.3200,6.5480,6.5480,0
2021-11-24,6.6040,6.6490,6.5700,6.6490,6.6490,0
2021-11-25,6.5810,6.5940,6.5400,6.5760,6.5760,0
2021-11-26,6.2720,6.2720,5.7510,5.7650,5.7650,0
2021-11-29,6.0300,6.1160,5.8960,5.9430,5.9430,0
2021-11-30,5.7160,5.7630,5.5610,5.6330,5.6330,0
2021-12-01,5.7390,5.8200,5.6640,5.7000,5.7000,0
2021-12-02,5.6130,5.6450,5.2710,5.5680,5.5680,0
2021-12-03,5.7360,5.8200,5.7080,5.7100,5.7100,0
2021-12-06,5.7350,5.8000,5.6800,5.7830,5.7830,0
2021-12-07,5.9650,6.1600,5.9560,6.1450,6.1450,0
2021-12-08,6.0190,6.1400,5.9770,6.0790,6.0790,0
2021-12-09,6.0960,6.0990,6.0050,6.0630,6.0630,0
2021-12-10,5.9870,6.0950,5.9710,5.9940,5.9940,0
2021-12-13,6.1080,6.1310,5.9780,6.0260,6.0260,0
2021-12-14,6.0430,6.0700,5.8980,5.9660,5.9660,0
2021-12-15,5.9220,5.9400,5.8700,5.8960,5.8960,0
2021-12-16,6.0200,6.0910,5.9620,6.0910,6.0910,0
2021-12-17,6.0230,6.0280,5.8800,5.9780,5.9780,0
2021-12-20,5.7790,5.8000,5.6080,5.6330,5.6330,0
2021-12-21,5.8310,5.9850,5.7800,5.9690,5.9690,0
2021-12-22,6.0160,6.0410,5.9600,6.0410,6.0410,0
2021-12-23,6.0890,6.1800,6.0590,6.1800,6.1800,0
2021-12-27,6.1220,6.3680,6.1030,6.3560,6.3560,0
2021-12-28,6.3480,6.4420,6.3400,6.3900,6.3900,0
2021-12-29,6.4080,6.4640,6.3320,6.3500,6.3500,0
2021-12-30,6.4130,6.4990,6.3710,6.4400,6.4400,0
2022-01-03,6.3850,6.4080,6.2450,6.4050,6.4050,0
2022-01-04,6.4190,6.5500,6.4060,6.4830,6.4830,0
2022-01-05,6.5000,6.5740,6.4590,6.5660,6.5660,0
2022-01-06,6.5230,6.6960,6.5000,6.6730,6.6730,0
2022-01-07,6.6770,6.7230,6.5800,6.6110,6.6110,0
2022-01-10,6.6280,6.6340,6.5150,6.5720,6.5720,0
2022-01-11,6.5900,6.7460,6.5900,6.7460,6.7460,0
2022-01-12,6.7640,6.8110,6.7520,6.8090,6.8090,0
2022-01-13,6.7710,6.8120,6.7500,6.7850,6.7850,0
2022-01-14,6.7800,6.8830,6.7710,6.8790,6.8790,0
2022-01-17,6.9290,6.9530,6.8950,6.9530,6.9530,0
2022-01-18,7.0680,7.1000,7.0100,7.0380,7.0380,0
2022-01-19,7.1240,7.1980,7.1040,7.1890,7.1890,0
2022-01-20,7.1060,7.2260,7.0830,7.2260,7.2260,0
2022-01-21,7.0470,7.1400,6.9960,7.1330,7.1330,0
2022-01-24,7.1690,7.1770,6.9030,6.9500,6.9500,0
2022-01-25,7.0290,7.1200,6.9920,7.1140,7.1140,0
2022-01-26,7.1750,7.3280,7.1700,7.3180,7.3180,0
2022-01-27,7.3120,7.4539,7.3000,7.3810,7.3810,0
2022-01-28,7.3880,7.4600,7.2970,7.4040,7.4040,0
2022-01-31,7.3670,7.3790,7.2540,7.3090,7.3090,0
2022-02-01,7.3230,7.3850,7.1970,7.3700,7.3700,0
2022-02-02,7.3110,7.4000,7.2350,7.2500,7.2500,0
2022-02-03,7.3000,7.3000,7.1960,7.2530,7.2530,0
2022-02-04,7.4020,7.5810,7.3870,7.5360,7.5360,0
2022-02-07,7.5000,7.5480,7.4430,7.5100,7.5100,0
2022-02-08,7.4570,7.4880,7.2900,7.2980,7.2980,0
2022-02-09,7.3110,7.4480,7.2900,7.4290,7.4290,0
2022-02-10,7.4220,7.5230,7.3870,7.4750,7.4750,0
2022-02-11,7.4030,7.5440,7.3950,7.5320,7.5320,0
2022-02-14,7.6800,7.7120,7.5300,7.6860,7.6860,0
2022-02-15,7.7190,7.7200,7.4054,7.4730,7.4730,0
2022-02-16,7.5180,7.6700,7.5180,7.6600,7.6600,0
2022-02-17,7.5550,7.5690,7.3800,7.4670,7.4670,0
2022-02-18,7.4030,7.5790,7.2920,7.4900,7.4900,0
2022-02-21,7.4780,7.6640,7.4730,7.6040,7.6040,0
2022-02-22,7.8450,7.9270,7.6280,7.7470,7.7470,0
2022-02-23,7.7040,7.8600,7.6050,7.7560,7.7560,0
2022-02-24,8.1530,8.4500,8.1190,8.1630,8.1630,0
2022-02-25,7.9910,8.0000,7.6170,7.6410,7.6410,0
2022-02-28,8.0000,8.1000,7.9020,7.9450,7.9450,0
2022-03-01,8.1130,8.6580,8.1050,8.6320,8.6320,0
2022-03-02,9.0000,9.1890,8.6470,8.7480,8.7480,0
2022-03-03,9.4290,9.4530,8.7800,9.0830,9.0830,0
2022-03-04,9.0930,9.5470,8.9570,9.3300,9.3300,0
2022-03-07,10.3760,10.4500,9.6510,10.0100,10.0100,0
2022-03-08,10.2320,10.8240,10.1080,10.6900,10.6900,0
2022-03-09,10.4300,10.5040,9.5400,9.6320,9.6320,0
2022-03-10,9.2430,9.4660,8.6900,9.1070,9.1070,0
2022-03-11,9.1360,9.3390,8.8980,9.2540,9.2540,0
2022-03-14,9.0410,9.1260,8.7000,8.7930,8.7930,0
2022-03-15,8.4430,8.5300,8.1960,8.4900,8.4900,0
2022-03-16,8.6360,8.7000,8.2090,8.4140,8.4140,0
2022-03-17,8.5150,8.8810,8.4680,8.8230,8.8230,0
2022-03-18,8.9930,9.0640,8.8800,8.9500,8.9500,0
2022-03-21,9.3710,9.5500,9.2830,9.5500,9.5500,0
2022-03-22,9.7350,9.7420,9.3830,9.4520,9.4520,0
2022-03-23,9.6360,10.0700,9.5820,9.9600,9.9600,0
2022-03-24,10.0560,10.1100,9.7490,9.8490,9.8490,0
2022-03-25,9.6620,9.9950,9.4560,9.9260,9.9260,0
2022-03-28,9.6110,9.6660,9.2180,9.3540,9.3540,0
2022-03-29,9.2410,9.4950,8.6340,8.9660,8.9660,0
2022-03-30,9.3040,9.4400,9.1700,9.3640,9.3640,0
2022-03-31,9.0380,9.2360,8.8500,9.1000,9.1000,0
2022-04-01,8.7500,9.0100,8.6820,8.9670,8.9670,0
2022-04-04,9.0330,9.3300,8.8700,9.2350,9.2350,0
2022-04-05,9.4390,9.4690,9.2310,9.3360,9.3360,0
2022-04-06,9.3010,9.4400,9.0500,9.0500,9.0500,0
2022-04-07,8.9380,9.0120,8.7000,8.7070,8.7070,0
2022-04-08,8.9250,9.0000,8.8200,8.8990,8.8990,0
2022-04-11,8.8800,8.8990,8.6000,8.7900,8.7900,0
2022-04-12,9.0420,9.3000,8.9000,9.3000,9.3000,0
2022-04-13,9.2930,9.5000,9.2290,9.4480,9.4480,0
2022-04-14,9.4160,9.5800,9.3760,9.5380,9.5380,0
2022-04-19,9.7500,9.9000,9.4000,9.4580,9.4580,0
2022-04-20,9.5640,9.6000,9.3000,9.4900,9.4900,0
2022-04-21,9.5210,9.7200,9.4300,9.5720,9.5720,0
2022-04-22,9.5350,9.5750,9.4180,9.4900,9.4900,0
2022-04-25,9.1600,9.1900,8.9400,8.9400,8.9400,0
2022-04-26,9.2890,9.4700,9.1300,9.4590,9.4590,0
2022-04-27,9.6240,9.6370,9.4350,9.5600,9.5600,0
2022-04-28,9.5730,9.8400,9.5590,9.7700,9.7700,0
2022-04-29,9.8930,10.0780,9.8250,9.9340,9.9340,0
2022-05-02,9.7140,9.8040,9.4500,9.7220,9.7220,0
2022-05-03,9.8350,9.8700,9.6200,9.7000,9.7000,0
2022-05-04,9.8280,10.0600,9.8280,9.9550,9.9550,0
2022-05-05,10.1220,10.4700,10.0400,10.2200,10.2200,0
2022-05-06,10.2860,10.3980,10.1460,10.3280,10.3280,0
2022-05-09,10.2760,10.3000,9.7900,9.8000,9.8000,0
2022-05-10,9.6780,9.7980,9.4820,9.5480,9.5480,0
2022-05-11,9.6020,9.9000,9.5760,9.8780,9.8780,0
2022-05-12,9.7630,10.1540,9.7370,10.1040,10.1040,0
2022-05-13,10.1440,10.3900,10.0780,10.3500,10.3500,0
2022-05-16,10.2820,10.4800,10.2040,10.4680,10.4680,0
2022-05-17,10.5480,10.6140,10.4660,10.5100,10.5100,0
2022-05-18,10.3400,10.5000,10.0800,10.1380,10.1380,0
2022-05-19,10.1600,10.1860,9.7200,10.0640,10.0640,0
2022-05-20,10.1700,10.3080,10.1420,10.2580,10.2580,0
2022-05-23,10.3160,10.3340,10.1000,10.1780,10.1780,0
2022-05-24,10.0660,10.2780,10.0380,10.1380,10.1380,0
2022-05-25,10.2620,10.3540,10.1720,10.1880,10.1880,0
2022-05-26,10.2600,10.5400,10.2520,10.5260,10.5260,0
2022-05-27,10.4700,10.5900,10.4200,10.5140,10.5140,0
2022-05-30,10.6340,10.6900,10.5940,10.6600,10.6600,0
2022-05-31,10.9500,11.0500,10.7620,10.8220,10.8220,0
2022-06-01,10.7020,10.8640,10.6700,10.8380,10.8380,0
2022-06-02,10.5600,10.8020,10.3740,10.8020,10.8020,0
2022-06-03,10.7900,11.0480,10.6780,11.0480,11.0480,0
2022-06-06,11.0700,11.1100,10.9600,11.0080,11.0080,0
2022-06-07,11.1160,11.2200,10.9920,11.1400,11.1400,0
2022-06-08,11.2080,11.3200,11.1400,11.2680,11.2680,0
2022-06-09,11.3380,11.4400,11.2680,11.4200,11.4200,0
2022-06-10,11.3540,11.5460,11.2000,11.2900,11.2900,0
2022-06-13,11.2520,11.4200,11.2000,11.3600,11.3600,0
2022-06-14,11.5540,11.7400,11.4980,11.6620,11.6620,0
2022-06-15,11.2800,11.3080,11.0900,11.3000,11.3000,0
2022-06-16,11.1860,11.1900,10.8220,10.9600,10.9600,0
2022-06-17,11.1660,11.2520,10.5800,10.6440,10.6440,0
2022-06-20,10.5480,10.5860,10.4060,10.5640,10.5640,0
2022-06-21,10.6440,10.7440,10.6000,10.6200,10.6200,0
2022-06-22,10.1300,10.2000,9.8610,10.1680,10.1680,0
2022-06-23,10.0680,10.3260,10.0500,10.1600,10.1600,0
2022-06-24,9.9980,10.3500,9.9400,10.3500,10.3500,0
2022-06-27,10.2460,10.3600,10.0680,10.3580,10.3580,0
2022-06-28,10.5840,10.6800,10.5160,10.6460,10.6460,0
2022-06-29,10.6820,10.9980,10.6720,10.8300,10.8300,0
2022-06-30,10.5820,10.6700,10.2300,10.3100,10.3100,0
2022-07-01,10.2080,10.5240,10.1640,10.4560,10.4560,0
2022-07-04,10.4740,10.6600,10.3480,10.6460,10.6460,0
2022-07-05,10.5800,10.7060,9.7150,9.7150,9.7150,0
2022-07-06,9.8590,9.9000,9.3600,9.5200,9.5200,0
2022-07-07,9.5620,10.1680,9.5600,10.1460,10.1460,0
2022-07-08,10.0600,10.3480,10.0460,10.2780,10.2780,0
2022-07-11,10.1760,10.3020,10.0520,10.3020,10.3020,0
2022-07-12,10.1800,10.2140,9.6300,9.6800,9.6800,0
2022-07-13,9.7650,9.7900,9.5590,9.6420,9.6420,0
2022-07-14,9.6720,9.6840,9.2500,9.4500,9.4500,0
2022-07-15,9.5490,9.8080,9.4650,9.7480,9.7480,0
2022-07-18,9.8840,10.1200,9.7530,10.0540,10.0540,0
2022-07-19,10.0800,10.1200,9.7500,9.9390,9.9390,0
2022-07-20,9.9610,10.1200,9.9200,10.0720,10.0720,0
2022-07-21,10.0120,10.0560,9.5730,9.8170,9.8170,0
2022-07-22,9.9270,9.9400,9.7100,9.9200,9.9200,0
2022-07-25,9.6350,9.9000,9.5600,9.8910,9.8910,0
2022-07-26,10.0440,10.1720,9.9400,9.9570,9.9570,0
2022-07-27,9.8790,10.1200,9.8000,10.0860,10.0860,0
2022-07-28,10.2100,10.3880,10.0160,10.1520,10.1520,0
2022-07-29,10.0500,10.5000,10.0500,10.3680,10.3680,0
2022-08-01,10.0760,10.1540,9.5820,9.6020,9.6020,0
2022-08-02,9.7400,9.9000,9.6460,9.8300,9.8300,0
2022-08-03,9.8660,10.1000,9.7500,9.7500,9.7500,0
2022-08-04,9.6020,9.6440,9.2500,9.2670,9.2670,0
2022-08-05,9.3200,9.5400,9.1670,9.4840,9.4840,0
2022-08-08,9.4810,9.4960,9.1800,9.4810,9.4810,0
2022-08-09,9.4900,9.7000,9.3680,9.5400,9.5400,0
2022-08-10,9.4530,9.4760,9.1600,9.3700,9.3700,0
2022-08-11,9.5710,9.7600,9.5250,9.6800,9.6800,0
2022-08-12,9.8110,9.8700,9.6100,9.7160,9.7160,0
2022-08-16,9.4880,9.6650,9.2630,9.2630,9.2630,0
2022-08-17,9.3700,9.5570,9.2100,9.3380,9.3380,0
2022-08-18,9.3950,9.6900,9.3610,9.6660,9.6660,0
2022-08-19,9.6580,9.8520,9.5610,9.8520,9.8520,0
2022-08-22,9.7020,9.9210,9.4900,9.7500,9.7500,0
2022-08-23,10.0440,10.2500,10.0040,10.1980,10.1980,0
2022-08-24,10.2740,10.4140,10.1700,10.2040,10.2040,0
2022-08-25,10.3480,10.4600,10.2700,10.3200,10.3200,0
2022-08-26,10.2620,10.2800,9.9000,10.0000,10.0000,0
2022-08-29,10.2440,10.4240,10.1640,10.4240,10.4240,0
2022-08-30,10.4460,10.5020,9.9360,9.9360,9.9360,0
2022-08-31,10.0180,10.0300,9.6600,9.7850,9.7850,0
2022-09-01,9.6500,9.6770,9.4700,9.5150,9.5150,0
2022-09-02,9.6550,9.7350,9.5500,9.5820,9.5820,0
2022-09-05,9.7890,9.9120,9.7050,9.7920,9.7920,0
2022-09-06,9.7490,9.7820,9.4800,9.5490,9.5490,0
2022-09-07,9.4600,9.6740,9.1600,9.1600,9.1600,0
2022-09-08,9.0450,9.1690,8.8760,9.1690,9.1690,0
2022-09-09,9.0500,9.3420,9.0500,9.3150,9.3150,0
2022-09-12,9.2590,9.5600,9.2500,9.5350,9.5350,0
2022-09-13,9.4340,9.6000,9.3590,9.4840,9.4840,0
2022-09-14,9.4750,9.7420,9.4200,9.6610,9.6610,0
2022-09-15,9.6120,9.6890,9.2000,9.2890,9.2890,0
2022-09-16,9.3280,9.3840,9.2010,9.3490,9.3490,0
2022-09-19,9.2170,9.2310,8.9500,9.1910,9.1910,0
2022-09-20,9.2880,9.3950,9.1040,9.1940,9.1940,0
2022-09-21,9.5030,9.5380,9.1640,9.1720,9.1720,0
2022-09-22,9.2220,9.5400,9.2210,9.3690,9.3690,0
2022-09-23,9.2910,9.2910,8.8400,8.9600,8.9600,0
2022-09-26,8.8280,9.0720,8.8200,8.9220,8.9220,0
2022-09-27,8.8230,9.0000,8.8000,8.9350,8.9350,0
2022-09-28,8.8180,9.1750,8.7500,9.1280,9.1280,0
2022-09-29,9.0890,9.2800,9.0700,9.1040,9.1040,0
2022-09-30,9.0580,9.1200,8.8500,8.9820,8.9820,0
2022-10-03,9.1060,9.3800,9.1000,9.1470,9.1470,0
2022-10-04,9.2200,9.4700,9.1820,9.3930,9.3930,0
2022-10-05,9.4000,9.7080,9.3480,9.6990,9.6990,0
2022-10-06,9.6200,9.8000,9.5900,9.7790,9.7790,0
2022-10-07,9.8450,10.2100,9.8220,10.1820,10.1820,0
2022-10-10,10.2520,10.4000,10.2220,10.2460,10.2460,0
2022-10-11,10.0600,10.0600,9.8700,9.9260,9.9260,0
2022-10-12,9.9210,10.0000,9.6940,9.7100,9.7100,0
2022-10-13,9.7410,9.8700,9.6310,9.8120,9.8120,0
2022-10-14,9.9260,9.9300,9.5710,9.6590,9.6590,0
2022-10-17,9.6710,9.7040,9.5100,9.5380,9.5380,0
2022-10-18,9.5280,9.5400,9.1800,9.1990,9.1990,0
2022-10-19,9.3410,9.4300,9.2290,9.3330,9.3330,0
2022-10-20,9.6500,9.7600,9.5700,9.5700,9.5700,0
2022-10-21,9.4950,9.6500,9.4000,9.4800,9.4800,0
2022-10-24,9.4280,9.5620,9.3000,9.4280,9.4280,0
2022-10-25,9.4500,9.5330,9.3160,9.4310,9.4310,0
2022-10-26,9.3700,9.6500,9.3190,9.6140,9.6140,0
2022-10-27,9.5750,9.8500,9.5530,9.8160,9.8160,0
2022-10-28,9.6810,9.8000,9.6500,9.7150,9.7150,0
2022-10-31,9.6500,9.7670,9.5290,9.6460,9.6460,0
2022-11-01,9.7900,9.9100,9.7100,9.8620,9.8620,0
2022-11-02,9.9530,10.0700,9.8100,10.0700,10.0700,0
2022-11-03,10.0280,10.0880,9.9400,10.0740,10.0740,0
2022-11-04,10.2220,10.3600,10.1800,10.1960,10.1960,0
2022-11-07,10.1540,10.3360,10.1340,10.3080,10.3080,0
2022-11-08,10.1080,10.1420,9.9900,10.0020,10.0020,0
2022-11-09,9.7680,9.7710,9.5800,9.6010,9.6010,0
2022-11-10,9.4920,9.5690,9.3200,9.4900,9.4900,0
2022-11-11,9.6330,9.6800,9.5520,9.5520,9.5520,0
2022-11-14,9.5890,9.6390,9.4100,9.4140,9.4140,0
2022-11-15,9.1980,9.3130,9.0900,9.3130,9.3130,0
2022-11-16,9.3320,9.4260,9.1150,9.1360,9.1360,0
2022-11-17,9.2000,9.2130,8.9970,8.9970,8.9970,0
2022-11-18,8.9770,9.0100,8.6100,8.7420,8.7420,0
2022-11-21,8.8700,8.9200,8.4320,8.5070,8.5070,0
2022-11-22,8.9880,9.0900,8.9100,9.0110,9.0110,0
2022-11-23,9.0110,9.0580,8.5350,8.6140,8.6140,0
2022-11-24,8.6080,8.6230,8.5080,8.6200,8.6200,0
2022-11-25,8.7000,8.8250,8.6030,8.6320,8.6320,0
2022-11-28,8.2490,8.4400,8.1050,8.4400,8.4400,0
2022-11-29,8.7170,8.8500,8.6000,8.6020,8.6020,0
2022-11-30,8.7700,9.0200,8.7410,8.9540,8.9540,0
2022-12-01,8.8910,9.0900,8.8480,9.0290,9.0290,0
2022-12-02,8.8150,8.9760,8.7800,8.8770,8.8770,0
2022-12-05,8.7650,8.9930,8.6750,8.6940,8.6940,0
2022-12-06,8.5270,8.5350,8.2180,8.2200,8.2200,0
2022-12-07,8.2150,8.2730,7.9900,8.0630,8.0630,0
2022-12-08,7.9920,8.2000,7.8200,7.8300,7.8300,0
2022-12-12,7.8490,8.0990,7.7130,8.0400,8.0400,0
2022-12-13,8.1140,8.1770,8.0330,8.1770,8.1770,0
2022-12-14,8.1700,8.3500,8.1230,8.3210,8.3210,0
2022-12-15,8.2760,8.3950,8.1760,8.1900,8.1900,0
2022-12-16,8.1500,8.1500,7.9770,8.0210,8.0210,0
2022-12-19,8.0540,8.2210,8.0090,8.1760,8.1760,0
2022-12-20,8.1350,8.2530,8.0920,8.1530,8.1530,0
2022-12-21,8.1930,8.4630,8.1930,8.4000,8.4000,0
2022-12-22,8.4240,8.5910,8.4000,8.4860,8.4860,0
2022-12-23,8.4360,8.6500,8.4330,8.6040,8.6040,0
2022-12-27,8.6040,8.7300,8.5740,8.7080,8.7080,0
2022-12-28,8.5650,8.6000,8.3700,8.4410,8.4410,0
2022-12-29,8.4270,8.4500,8.3360,8.4310,8.4310,0
2022-12-30,8.5110,8.5510,8.4160,8.4900,8.4900,0
2023-01-02,8.5000,8.6700,8.3000,8.5600,8.5600,0
2023-01-03,8.7910,8.8200,8.5060,8.5060,8.5060,0
2023-01-04,8.2940,8.2940,7.9720,7.9890,7.9890,0
2023-01-05,8.0100,8.1920,7.9500,8.1420,8.1420,0
2023-01-06,8.1060,8.2650,8.0920,8.1670,8.1670,0
2023-01-09,8.1620,8.2830,8.0520,8.0740,8.0740,0
2023-01-10,7.9840,8.1420,7.9760,8.1030,8.1030,0
2023-01-11,8.0500,8.3360,8.0400,8.3360,8.3360,0
2023-01-12,8.3500,8.4700,8.2900,8.4200,8.4200,0
2023-01-13,8.3680,8.5030,8.3680,8.4860,8.4860,0
2023-01-16,8.4610,8.5090,8.4080,8.4830,8.4830,0
2023-01-17,8.4660,8.6400,8.4630,8.5550,8.5550,0
2023-01-18,8.6400,8.7550,8.6100,8.7060,8.7060,0
2023-01-19,8.4280,8.6200,8.3880,8.5270,8.5270,0
2023-01-20,8.6470,8.6650,8.5630,8.6400,8.6400,0
2023-01-23,8.6080,8.7760,8.6000,8.7470,8.7470,0
2023-01-24,8.6640,8.7410,8.5200,8.5560,8.5560,0
2023-01-25,8.5210,8.5750,8.4340,8.5750,8.5750,0
2023-01-26,8.5000,8.6900,8.4830,8.6610,8.6610,0
2023-01-27,8.6410,8.7600,8.5210,8.5210,8.5210,0
2023-01-30,8.4130,8.4920,8.2780,8.4210,8.4210,0
2023-01-31,8.2470,8.4200,8.1890,8.3740,8.3740,0
2023-02-01,8.4490,8.4600,8.2700,8.2920,8.2920,0
2023-02-02,8.0840,8.0990,7.9700,8.0140,8.0140,0
2023-02-03,8.0120,8.3160,8.0000,8.0430,8.0430,0
2023-02-06,7.9360,8.0060,7.8200,7.9370,7.9370,0
2023-02-07,8.1940,8.2600,8.1100,8.2600,8.2600,0
2023-02-08,8.3670,8.4440,8.3300,8.3570,8.3570,0
2023-02-09,8.4520,8.4700,8.2500,8.3200,8.3200,0
2023-02-10,8.4170,8.6400,8.4170,8.6150,8.6150,0
2023-02-13,8.5400,8.6220,8.5090,8.5600,8.5600,0
2023-02-14,8.5640,8.5640,8.3950,8.5230,8.5230,0
2023-02-15,8.4110,8.5070,8.3800,8.4200,8.4200,0
2023-02-16,8.5820,8.5840,8.4510,8.5120,8.5120,0
2023-02-17,8.3910,8.4120,8.1850,8.2630,8.2630,0
2023-02-20,8.3530,8.4000,8.2900,8.2980,8.2980,0
2023-02-21,8.3610,8.4100,8.2180,8.2950,8.2950,0
2023-02-22,8.2110,8.2520,8.0900,8.1390,8.1390,0
2023-02-23,8.0940,8.3500,8.0940,8.1930,8.1930,0
2023-02-24,8.3310,8.3500,8.1500,8.3200,8.3200,0
2023-02-27,8.3630,8.4010,8.2300,8.2330,8.2330,0
2023-02-28,8.3240,8.4440,8.2800,8.4240,8.4240,0
2023-03-01,8.4200,8.4280,8.2600,8.3330,8.3330,0
2023-03-02,8.4130,8.5500,8.4130,8.5380,8.5380,0
2023-03-03,8.5020,8.6150,8.2600,8.6100,8.6100,0
2023-03-06,8.6060,8.6610,8.5130,8.6610,8.6610,0
2023-03-07,8.7170,8.7250,8.5580,8.5580,8.5580,0
2023-03-08,8.4710,8.5100,8.3530,8.4020,8.4020,0
2023-03-09,8.3880,8.5220,8.3660,8.4610,8.4610,0
2023-03-10,8.1930,8.3350,8.1700,8.3350,8.3350,0
2023-03-13,8.2920,8.3140,7.8730,8.1230,8.1230,0
2023-03-14,8.0300,8.0300,7.8640,7.9470,7.9470,0
2023-03-15,7.7920,7.8300,7.2850,7.3170,7.3170,0
2023-03-16,7.4560,7.4870,7.2100,7.4410,7.4410,0
2023-03-17,7.5350,7.6050,7.1700,7.3280,7.3280,0
2023-03-20,7.0990,7.2730,7.0350,7.1810,7.1810,0
2023-03-21,7.2650,7.4770,7.2580,7.4000,7.4000,0
2023-03-22,7.4360,7.5650,7.4240,7.5610,7.5610,0
2023-03-23,7.4630,7.6100,7.4630,7.5430,7.5430,0
2023-03-24,7.4600,7.4860,7.2450,7.4130,7.4130,0
2023-03-27,7.4510,7.6230,7.4510,7.6020,7.6020,0
2023-03-28,7.8050,7.8520,7.7540,7.8280,7.8280,0
2023-03-30,7.8030,7.8730,7.7500,7.8730,7.8730,0
2023-03-31,7.9000,8.0200,7.8500,8.0000,8.0000,0
2023-04-03,8.4950,8.5700,8.4450,8.5100,8.5100,0
2023-04-04,8.5490,8.6500,8.3920,8.4390,8.4390,0
2023-04-05,8.5300,8.5520,8.4500,8.4890,8.4890,0
2023-04-06,8.4850,8.5530,8.4500,8.4910,8.4910,0
2023-04-12,8.5950,8.6840,8.5690,8.6670,8.6670,0
2023-04-13,8.6860,8.7040,8.5900,8.6270,8.6270,0
2023-04-14,8.5640,8.6660,8.5200,8.6660,8.6660,0
2023-04-17,8.6500,8.6510,8.5830,8.5830,8.5830,0
2023-04-18,8.5480,8.5500,8.4500,8.5270,8.5270,0
2023-04-19,8.4690,8.4760,8.3000,8.3710,8.3710,0
2023-04-20,8.2490,8.2500,8.1200,8.1550,8.1550,0
2023-04-21,8.1220,8.2500,8.1180,8.2240,8.2240,0
2023-04-24,8.1690,8.2710,8.1400,8.2250,8.2250,0
2023-04-25,8.2900,8.2940,8.0800,8.1220,8.1220,0
2023-04-26,8.1680,8.1680,7.9160,8.0750,8.0750,0
2023-04-27,7.8160,7.9190,7.7900,7.8350,7.8350,0
2023-04-28,7.8910,8.0300,7.8000,8.0220,8.0220,0
2023-05-02,7.9740,7.9990,7.6040,7.6040,7.6040,0
2023-05-03,7.5360,7.5360,7.1700,7.1800,7.1800,0
2023-05-04,7.2850,7.3040,7.1380,7.2430,7.2430,0
2023-05-05,7.3030,7.5770,7.3030,7.4880,7.4880,0
2023-05-08,7.5620,7.7300,7.5620,7.7030,7.7030,0
2023-05-09,7.6640,7.6940,7.5800,7.5800,7.5800,0
2023-05-10,7.7540,7.8000,7.6370,7.7380,7.7380,0
2023-05-11,7.7620,7.8200,7.5500,7.6460,7.6460,0
2023-05-12,7.5280,7.6670,7.4910,7.5510,7.5510,0
2023-05-15,7.4820,7.6430,7.4770,7.6120,7.6120,0
